"Subject" "Activity_Label" "Variable" "Mean_of_Variable"
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.958784666180555
10 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.9719009915
10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.964245853333333
12 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.96330852155914
12 "SITTING" "tGravityAcc-std()-X" -0.973039656865672
13 "SITTING" "tGravityAcc-std()-X" -0.967268063455658
18 "SITTING" "tGravityAcc-std()-X" -0.995679798333333
18 "STANDING" "tGravityAcc-std()-X" -0.978742766586826
20 "STANDING" "tGravityAcc-std()-X" -0.958324946717172
20 "LAYING" "tGravityAcc-std()-X" -0.95804564051282
24 "LAYING" "tGravityAcc-std()-X" -0.975329699658793
1 "WALKING" "tGravityAcc-std()-Y" -0.951150627458213
3 "WALKING" "tGravityAcc-std()-Y" -0.9445645371261
5 "WALKING" "tGravityAcc-std()-Y" -0.939973777950331
6 "WALKING" "tGravityAcc-std()-Y" -0.952613166822034
6 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.946484614719101
7 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.955312554090909
8 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.94844645047331
11 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.957138770727848
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.965538336582279
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.934878446827869
15 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.956369493993902
16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.964727519945355
17 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.970555891666667
17 "SITTING" "tGravityAcc-std()-Y" -0.9570481696875
19 "SITTING" "tGravityAcc-std()-Y" -0.95925383425
21 "SITTING" "tGravityAcc-std()-Y" -0.969330818455882
22 "SITTING" "tGravityAcc-std()-Y" -0.964866300237374
22 "STANDING" "tGravityAcc-std()-Y" -0.945180370293496
23 "STANDING" "tGravityAcc-std()-Y" -0.960318907096774
25 "STANDING" "tGravityAcc-std()-Y" -0.901088770963325
26 "STANDING" "tGravityAcc-std()-Y" -0.959713562227041
27 "STANDING" "tGravityAcc-std()-Y" -0.982492101538462
27 "LAYING" "tGravityAcc-std()-Y" -0.969891146979866
28 "LAYING" "tGravityAcc-std()-Y" -0.960365626256545
29 "LAYING" "tGravityAcc-std()-Y" -0.964643161017442
30 "LAYING" "tGravityAcc-std()-Y" -0.952288292767624
2 "WALKING" "tGravityAcc-std()-Y" -0.960033560165563
4 "WALKING" "tGravityAcc-std()-Y" -0.94170652321134
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.940959838617886
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.949938115208333
10 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.961517524833333
10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.95273087965812
12 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.959772033870968
12 "SITTING" "tGravityAcc-std()-Y" -0.961684570149254
13 "SITTING" "tGravityAcc-std()-Y" -0.953540716850153
18 "SITTING" "tGravityAcc-std()-Y" -0.97557713
18 "STANDING" "tGravityAcc-std()-Y" -0.968999955598802
20 "STANDING" "tGravityAcc-std()-Y" -0.953576080606061
20 "LAYING" "tGravityAcc-std()-Y" -0.951149621217949
24 "LAYING" "tGravityAcc-std()-Y" -0.96089816664042
1 "WALKING" "tGravityAcc-std()-Z" -0.925817590867435
3 "WALKING" "tGravityAcc-std()-Z" -0.926966278211144
5 "WALKING" "tGravityAcc-std()-Z" -0.94207867884106
6 "WALKING" "tGravityAcc-std()-Z" -0.940646609533898
6 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.930654188651685
7 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.923304724090909
8 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.923180663601424
11 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.956812000411392
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.952893375063291
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.903959498688525
15 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.947240058048781
16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.945294028639344
17 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.973160545416667
17 "SITTING" "tGravityAcc-std()-Z" -0.94542101409375
19 "SITTING" "tGravityAcc-std()-Z" -0.94180028475
21 "SITTING" "tGravityAcc-std()-Z" -0.953093993308823
22 "SITTING" "tGravityAcc-std()-Z" -0.945237536671717
22 "STANDING" "tGravityAcc-std()-Z" -0.929170545691057
23 "STANDING" "tGravityAcc-std()-Z" -0.934236146612903
25 "STANDING" "tGravityAcc-std()-Z" -0.880682330706601
26 "STANDING" "tGravityAcc-std()-Z" -0.955643363545918
27 "STANDING" "tGravityAcc-std()-Z" -0.969254340641026
27 "LAYING" "tGravityAcc-std()-Z" -0.956568824597315
28 "LAYING" "tGravityAcc-std()-Z" -0.946225637251309
29 "LAYING" "tGravityAcc-std()-Z" -0.941621790232558
30 "LAYING" "tGravityAcc-std()-Z" -0.92943263464752
2 "WALKING" "tGravityAcc-std()-Z" -0.945365383907285
4 "WALKING" "tGravityAcc-std()-Z" -0.936724233273196
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.948783616341463
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.920554317815972
10 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.973718302333333
10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.929729024405983
12 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.939547631881721
12 "SITTING" "tGravityAcc-std()-Z" -0.956887170522388
13 "SITTING" "tGravityAcc-std()-Z" -0.938727880275229
18 "SITTING" "tGravityAcc-std()-Z" -0.973759297333333
18 "STANDING" "tGravityAcc-std()-Z" -0.958147490299401
20 "STANDING" "tGravityAcc-std()-Z" -0.93887359689899
20 "LAYING" "tGravityAcc-std()-Z" -0.943657000576923
24 "LAYING" "tGravityAcc-std()-Z" -0.955724566194226
1 "WALKING" "tBodyAccJerk-mean()-X" 0.0770930495126801
3 "WALKING" "tBodyAccJerk-mean()-X" 0.0701731261988856
5 "WALKING" "tBodyAccJerk-mean()-X" 0.0841019899622517
6 "WALKING" "tBodyAccJerk-mean()-X" 0.0866435091149576
6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0674351008988764
7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0831829573168831
8 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.084215745375516
11 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0830134540658228
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0773017082381013
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0731636526834836
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0776897411304878
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0775488885374317
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0740394237708333
17 "SITTING" "tBodyAccJerk-mean()-X" 0.08251105141625
19 "SITTING" "tBodyAccJerk-mean()-X" 0.0774171147766389
21 "SITTING" "tBodyAccJerk-mean()-X" 0.0822207874776961
22 "SITTING" "tBodyAccJerk-mean()-X" 0.0847162929146465
22 "STANDING" "tBodyAccJerk-mean()-X" 0.0700672625147155
23 "STANDING" "tBodyAccJerk-mean()-X" 0.0778588215843817
25 "STANDING" "tBodyAccJerk-mean()-X" 0.0817657442063814
26 "STANDING" "tBodyAccJerk-mean()-X" 0.0808743261341837
27 "STANDING" "tBodyAccJerk-mean()-X" 0.0767283254358974
27 "LAYING" "tBodyAccJerk-mean()-X" 0.076859186338255
28 "LAYING" "tBodyAccJerk-mean()-X" 0.0807263062382199
29 "LAYING" "tBodyAccJerk-mean()-X" 0.0788382324713372
30 "LAYING" "tBodyAccJerk-mean()-X" 0.0734799270148825
2 "WALKING" "tBodyAccJerk-mean()-X" 0.0785353156747351
4 "WALKING" "tBodyAccJerk-mean()-X" 0.0780162237953608
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.080200587601626
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0840171430291667
10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0775130550833333
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0804000423888889
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0799354253827957
12 "SITTING" "tBodyAccJerk-mean()-X" 0.0572366455208955
13 "SITTING" "tBodyAccJerk-mean()-X" 0.0794393034550306
18 "SITTING" "tBodyAccJerk-mean()-X" 0.0756560724
18 "STANDING" "tBodyAccJerk-mean()-X" 0.0776448301356287
20 "STANDING" "tBodyAccJerk-mean()-X" 0.0835868911373737
20 "LAYING" "tBodyAccJerk-mean()-X" 0.0750346921474359
24 "LAYING" "tBodyAccJerk-mean()-X" 0.0784735003467192
1 "WALKING" "tBodyAccJerk-mean()-Y" 0.0165908438802305
3 "WALKING" "tBodyAccJerk-mean()-Y" 0.0144664329060411
5 "WALKING" "tBodyAccJerk-mean()-Y" 0.0017656830384106
6 "WALKING" "tBodyAccJerk-mean()-Y" 0.00183060788194915
6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00310401228089888
7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00760909767418831
8 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.000860301581786477
11 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0078044254343038
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0036647518358481
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00468680247090164
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00489392052706402
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00884018328270218
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00607092773104167
17 "SITTING" "tBodyAccJerk-mean()-Y" 0.00885228208375
19 "SITTING" "tBodyAccJerk-mean()-Y" 0.0115812421960876
21 "SITTING" "tBodyAccJerk-mean()-Y" 0.00350107553584853
22 "SITTING" "tBodyAccJerk-mean()-Y" 0.0189573433473737
22 "STANDING" "tBodyAccJerk-mean()-Y" 0.00930099346105691
23 "STANDING" "tBodyAccJerk-mean()-Y" 0.0200470964972984
25 "STANDING" "tBodyAccJerk-mean()-Y" 0.00638633884442543
26 "STANDING" "tBodyAccJerk-mean()-Y" 0.00767709978181122
27 "STANDING" "tBodyAccJerk-mean()-Y" 0.00997154866282051
27 "LAYING" "tBodyAccJerk-mean()-Y" 0.0051839851588557
28 "LAYING" "tBodyAccJerk-mean()-Y" 0.0138224436546073
29 "LAYING" "tBodyAccJerk-mean()-Y" 0.00900161248883721
30 "LAYING" "tBodyAccJerk-mean()-Y" 0.00730438257971279
2 "WALKING" "tBodyAccJerk-mean()-Y" 0.00708771249764901
4 "WALKING" "tBodyAccJerk-mean()-Y" -0.0010311298138299
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0106812194621382
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00678485848399306
10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00330831786383333
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0153774046898718
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00147809411698925
12 "SITTING" "tBodyAccJerk-mean()-Y" 0.010632586489403
13 "SITTING" "tBodyAccJerk-mean()-Y" 0.00387961953328135
18 "SITTING" "tBodyAccJerk-mean()-Y" 0.01212352927
18 "STANDING" "tBodyAccJerk-mean()-Y" 0.0129534445262126
20 "STANDING" "tBodyAccJerk-mean()-Y" 0.00611187765247475
20 "LAYING" "tBodyAccJerk-mean()-Y" -0.00274400097455128
24 "LAYING" "tBodyAccJerk-mean()-Y" 0.00396900308574016
1 "WALKING" "tBodyAccJerk-mean()-Z" -0.00910758730117003
3 "WALKING" "tBodyAccJerk-mean()-Z" -0.000526818872875366
5 "WALKING" "tBodyAccJerk-mean()-Z" -0.0029537113427351
6 "WALKING" "tBodyAccJerk-mean()-Z" -0.000810930989618644
6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00609868840674157
7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00791725696048701
8 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0196719912994306
11 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00657424975259494
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0069576409346962
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00109705214282787
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00440993190077744
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00143730005564208
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00478813832875
17 "SITTING" "tBodyAccJerk-mean()-Z" 0.003826532875875
19 "SITTING" "tBodyAccJerk-mean()-Z" -0.00186198850195833
21 "SITTING" "tBodyAccJerk-mean()-Z" -0.010659072671299
22 "SITTING" "tBodyAccJerk-mean()-Z" -0.00354166441267677
22 "STANDING" "tBodyAccJerk-mean()-Z" -0.0131640140761789
23 "STANDING" "tBodyAccJerk-mean()-Z" -0.000717680881887096
25 "STANDING" "tBodyAccJerk-mean()-Z" -0.010346171499489
26 "STANDING" "tBodyAccJerk-mean()-Z" -0.00724891943768878
27 "STANDING" "tBodyAccJerk-mean()-Z" -0.00266551938307692
27 "LAYING" "tBodyAccJerk-mean()-Z" -0.00554795896677852
28 "LAYING" "tBodyAccJerk-mean()-Z" 0.000824208324801046
29 "LAYING" "tBodyAccJerk-mean()-Z" -0.00355290542467733
30 "LAYING" "tBodyAccJerk-mean()-Z" -0.000653871890373369
2 "WALKING" "tBodyAccJerk-mean()-Z" 0.000755760748377483
4 "WALKING" "tBodyAccJerk-mean()-Z" -0.00737070069603093
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00737856315243902
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00102998088194444
10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.000510105274833334
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0143982101450427
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0106609660939785
12 "SITTING" "tBodyAccJerk-mean()-Z" 0.0155338481445373
13 "SITTING" "tBodyAccJerk-mean()-Z" -0.0123485923641621
18 "SITTING" "tBodyAccJerk-mean()-Z" 0.000426343527333333
18 "STANDING" "tBodyAccJerk-mean()-Z" 0.000886467423302994
20 "STANDING" "tBodyAccJerk-mean()-Z" -0.00607491491689899
20 "LAYING" "tBodyAccJerk-mean()-Z" -0.00251495485183974
24 "LAYING" "tBodyAccJerk-mean()-Z" -0.00700960558805774
1 "WALKING" "tBodyAccJerk-std()-X" -0.524721922818732
3 "WALKING" "tBodyAccJerk-std()-X" -0.635484688041056
5 "WALKING" "tBodyAccJerk-std()-X" -0.575890535679801
6 "WALKING" "tBodyAccJerk-std()-X" -0.667198721502542
6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.171553961355056
7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.615131377408279
8 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.575993073911744
11 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.659323083055063
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.985306933037975
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.530799952657623
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.624055782158537
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.72786174352459
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.993627979375
17 "SITTING" "tBodyAccJerk-std()-X" -0.635949363671875
19 "SITTING" "tBodyAccJerk-std()-X" -0.571088266146083
21 "SITTING" "tBodyAccJerk-std()-X" -0.699763344205784
22 "SITTING" "tBodyAccJerk-std()-X" -0.66465053739798
22 "STANDING" "tBodyAccJerk-std()-X" -0.456687476
23 "STANDING" "tBodyAccJerk-std()-X" -0.608183751830914
25 "STANDING" "tBodyAccJerk-std()-X" -0.79682335007335
26 "STANDING" "tBodyAccJerk-std()-X" -0.682815652993112
27 "STANDING" "tBodyAccJerk-std()-X" -0.991831534358974
27 "LAYING" "tBodyAccJerk-std()-X" -0.624308492209396
28 "LAYING" "tBodyAccJerk-std()-X" -0.680813725392147
29 "LAYING" "tBodyAccJerk-std()-X" -0.623456414216366
30 "LAYING" "tBodyAccJerk-std()-X" -0.679007254150131
2 "WALKING" "tBodyAccJerk-std()-X" -0.557809603123841
4 "WALKING" "tBodyAccJerk-std()-X" -0.701066737438144
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.522686832030976
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.578305161360069
10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.977836345
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.414395232038462
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.650790264784946
12 "SITTING" "tBodyAccJerk-std()-X" -0.487513853589552
13 "SITTING" "tBodyAccJerk-std()-X" -0.638889532599083
18 "SITTING" "tBodyAccJerk-std()-X" -0.989808125333333
18 "STANDING" "tBodyAccJerk-std()-X" -0.711725557065868
20 "STANDING" "tBodyAccJerk-std()-X" -0.659309592116667
20 "LAYING" "tBodyAccJerk-std()-X" -0.586215941176923
24 "LAYING" "tBodyAccJerk-std()-X" -0.74030054488189
1 "WALKING" "tBodyAccJerk-std()-Y" -0.470412403511239
3 "WALKING" "tBodyAccJerk-std()-Y" -0.55721186773783
5 "WALKING" "tBodyAccJerk-std()-Y" -0.506544358609603
6 "WALKING" "tBodyAccJerk-std()-Y" -0.627357097410593
6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" 0.00409088203382023
7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.622997416262013
8 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.458724925167972
11 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.608784226719937
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.978904104303797
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.459397679983197
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.594312678045091
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.735080198043716
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.987195772291667
17 "SITTING" "tBodyAccJerk-std()-Y" -0.6209185283575
19 "SITTING" "tBodyAccJerk-std()-Y" -0.571311190432222
21 "SITTING" "tBodyAccJerk-std()-Y" -0.66515912310562
22 "SITTING" "tBodyAccJerk-std()-Y" -0.649008826582323
22 "STANDING" "tBodyAccJerk-std()-Y" -0.417944389701626
23 "STANDING" "tBodyAccJerk-std()-Y" -0.61898123051828
25 "STANDING" "tBodyAccJerk-std()-Y" -0.722502919364303
26 "STANDING" "tBodyAccJerk-std()-Y" -0.678386582086227
27 "STANDING" "tBodyAccJerk-std()-Y" -0.985056905
27 "LAYING" "tBodyAccJerk-std()-Y" -0.593582093143792
28 "LAYING" "tBodyAccJerk-std()-Y" -0.651619848945026
29 "LAYING" "tBodyAccJerk-std()-Y" -0.635499779848779
30 "LAYING" "tBodyAccJerk-std()-Y" -0.6607705539047
2 "WALKING" "tBodyAccJerk-std()-Y" -0.491875889831788
4 "WALKING" "tBodyAccJerk-std()-Y" -0.670976701376289
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.446980128646341
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.678923872274306
10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.962510329833333
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.431961308787137
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.664699691132473
12 "SITTING" "tBodyAccJerk-std()-Y" -0.441798499370224
13 "SITTING" "tBodyAccJerk-std()-Y" -0.569700547488012
18 "SITTING" "tBodyAccJerk-std()-Y" -0.968781037
18 "STANDING" "tBodyAccJerk-std()-Y" -0.711788469131737
20 "STANDING" "tBodyAccJerk-std()-Y" -0.606793100151515
20 "LAYING" "tBodyAccJerk-std()-Y" -0.426120353397436
24 "LAYING" "tBodyAccJerk-std()-Y" -0.685979796261942
1 "WALKING" "tBodyAccJerk-std()-Z" -0.717322274881844
3 "WALKING" "tBodyAccJerk-std()-Z" -0.796066240234604
5 "WALKING" "tBodyAccJerk-std()-Z" -0.78456199486755
6 "WALKING" "tBodyAccJerk-std()-Z" -0.871721440720339
6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.386900926617978
7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.664336860544416
8 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.66835678475516
11 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.842511816044304
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.980713290253165
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.552000017954836
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.82582088157622
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.767873049380055
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.991061698958333
17 "SITTING" "tBodyAccJerk-std()-Z" -0.78668123990625
19 "SITTING" "tBodyAccJerk-std()-Z" -0.705342976190833
21 "SITTING" "tBodyAccJerk-std()-Z" -0.78182390148299
22 "SITTING" "tBodyAccJerk-std()-Z" -0.811609738686869
22 "STANDING" "tBodyAccJerk-std()-Z" -0.678143433821138
23 "STANDING" "tBodyAccJerk-std()-Z" -0.603048769571532
25 "STANDING" "tBodyAccJerk-std()-Z" -0.860669382640587
26 "STANDING" "tBodyAccJerk-std()-Z" -0.778349460841837
27 "STANDING" "tBodyAccJerk-std()-Z" -0.990225417948718
27 "LAYING" "tBodyAccJerk-std()-Z" -0.729557309630873
28 "LAYING" "tBodyAccJerk-std()-Z" -0.800870581884817
29 "LAYING" "tBodyAccJerk-std()-Z" -0.793746797790698
30 "LAYING" "tBodyAccJerk-std()-Z" -0.781644485013055
2 "WALKING" "tBodyAccJerk-std()-Z" -0.741885388311258
4 "WALKING" "tBodyAccJerk-std()-Z" -0.859502524793814
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.817881987560976
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.721610094569444
10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.9852148295
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.690604755970085
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.777908761827957
12 "SITTING" "tBodyAccJerk-std()-Z" -0.813044700746269
13 "SITTING" "tBodyAccJerk-std()-Z" -0.728452966311927
18 "SITTING" "tBodyAccJerk-std()-Z" -0.989064151666667
18 "STANDING" "tBodyAccJerk-std()-Z" -0.834520665329341
20 "STANDING" "tBodyAccJerk-std()-Z" -0.75401945230303
20 "LAYING" "tBodyAccJerk-std()-Z" -0.738913456730769
24 "LAYING" "tBodyAccJerk-std()-Z" -0.736374232574803
1 "WALKING" "tBodyGyro-mean()-X" -0.0208764064320173
3 "WALKING" "tBodyGyro-mean()-X" -0.0248490682828446
5 "WALKING" "tBodyGyro-mean()-X" -0.0294516873643046
6 "WALKING" "tBodyGyro-mean()-X" -0.0342840234147034
6 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0674309381887641
7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0518716929407792
8 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.00359053897160142
11 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0547328440272468
14 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.023047440764557
14 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" 0.00779788388987705
15 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0281278780610671
16 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0122341446725137
17 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.026848276775
17 "SITTING" "tBodyGyro-mean()-X" -0.01284166884445
19 "SITTING" "tBodyGyro-mean()-X" -0.0385723953346511
21 "SITTING" "tBodyGyro-mean()-X" -0.0276346639303578
22 "SITTING" "tBodyGyro-mean()-X" -0.0122820553981818
22 "STANDING" "tBodyGyro-mean()-X" -0.00112339350162602
23 "STANDING" "tBodyGyro-mean()-X" -0.0220890418013172
25 "STANDING" "tBodyGyro-mean()-X" -0.00298151164792176
26 "STANDING" "tBodyGyro-mean()-X" -0.020659932105102
27 "STANDING" "tBodyGyro-mean()-X" -0.0324471173435897
27 "LAYING" "tBodyGyro-mean()-X" -0.0683332171546644
28 "LAYING" "tBodyGyro-mean()-X" -0.064496354556466
29 "LAYING" "tBodyGyro-mean()-X" -0.0101831910869331
30 "LAYING" "tBodyGyro-mean()-X" -0.0354229280326632
2 "WALKING" "tBodyGyro-mean()-X" -0.0517030657821192
4 "WALKING" "tBodyGyro-mean()-X" -0.0298726752979381
4 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.027473566188374
9 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0701318154561458
10 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0342448434966667
10 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0144658378235897
12 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0575264551461828
12 "SITTING" "tBodyGyro-mean()-X" -0.0702784362985075
13 "SITTING" "tBodyGyro-mean()-X" -0.0562470618980061
18 "SITTING" "tBodyGyro-mean()-X" -0.0259236282933333
18 "STANDING" "tBodyGyro-mean()-X" -0.038430136020509
20 "STANDING" "tBodyGyro-mean()-X" -0.0256483096989899
20 "LAYING" "tBodyGyro-mean()-X" -0.0224726834409615
24 "LAYING" "tBodyGyro-mean()-X" -0.0212578096847769
1 "WALKING" "tBodyGyro-mean()-Y" -0.0880722729400576
3 "WALKING" "tBodyGyro-mean()-Y" -0.0743565308442815
5 "WALKING" "tBodyGyro-mean()-Y" -0.0774316445596026
6 "WALKING" "tBodyGyro-mean()-Y" -0.0772570116263983
6 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0529948418524719
